id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
c432028774483fd81ab8df62f2e5a161,foosdfpfkusacimwkcsosbicdxkicaua,134597,0,9165,25-06-2012,07-04-2016,07-04-2014,08-04-2015,1630.88,0,0,18.12,0.145884,0,44.31137796,f,0,31.2,31.2,1,136.6,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,1
2dbe6e9f66021d46ae0e674d19ecde64,foosdfpfkusacimwkcsosbicdxkicaua,18977,158242,1699,29-10-2012,03-06-2016,03-06-2015,19-12-2014,156.09,0,0,18.31,0.138305,0,44.31137796,t,0,24.24,24.24,3,15.02,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
72ae69a9095eca3cf3334041f22c4279,foosdfpfkusacimwkcsosbicdxkicaua,25602,0,2626,06-07-2011,06-07-2016,24-05-2015,09-07-2015,2632.37,2626,0,127.22,0.11691,0.100572,40.606701,f,263.89,20.4,20.4,1,296.02,5,lxidpiddsbxsbosboudacockeimpuepw,26.4,0
969aa0938dcc5a22b997001130051fbb,foosdfpfkusacimwkcsosbicdxkicaua,15463,0,0,20-10-2011,20-10-2016,28-06-2014,23-10-2015,2302.23,0,0,18.32,0.145789,0,44.31137796,f,0,8.76,8.76,1,215.38,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
fe3672ac0ead8fe67979a44e2fa24ad8,MISSING,4802,0,850,12-03-2010,12-03-2016,12-03-2010,18-03-2015,725.33,850,0,16.58,0.146694,0,44.31137796,f,126.04,31.64,31.64,1,75.15,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
b68f785a9d3c647e1e5fbf873580f107,usilxuppasemubllopkaafesmlibmsdf,1625,0,0,20-01-2012,20-01-2017,20-01-2012,21-01-2016,245.13,0,0,19.36,0.146688,0,44.31137796,f,0,34.68,34.68,1,26.23,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
a1941a9aa5358b504a4abbcfbb625c51,foosdfpfkusacimwkcsosbicdxkicaua,14963,63662,1243,25-01-2013,25-08-2016,25-08-2015,26-01-2015,1713.12,1243,30,144.38,0.157877,0.135732,41.1052014,t,162.31,69.96,69.96,2,669.01,3,lxidpiddsbxsbosboudacockeimpuepw,20,1
28af1f6127b8015094ccfee4dd9cb95a,MISSING,55217,0,10673,02-03-2010,05-07-2016,02-03-2010,08-07-2015,6134.87,10673,0,16.88,0.161165,0.083909,44.31137796,f,1159.76,16.66,16.66,1,417.21,6,ldkssxwpmemidmecebumciepifcamkci,13.2,0
89454dbf3683a25441567b581ec04eab,usilxuppasemubllopkaafesmlibmsdf,8069,0,0,28-09-2011,28-09-2016,12-07-2015,29-09-2015,1200.72,0,0,15.2,0.141666,0,44.31137796,f,0,13.4,13.4,1,109.77,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
9bbf539970aad4040ac3edd3f982276d,foosdfpfkusacimwkcsosbicdxkicaua,2719,0,449,15-12-2011,15-12-2016,01-11-2015,16-12-2015,408.17,449,0,18.32,0.144039,0,46.30537836,f,64.89,29.56,29.56,1,33.27,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
3bbbdff45250c760abf8bc33f92fb819,foosdfpfkusacimwkcsosbicdxkicaua,42205,0,3489,02-06-2012,26-08-2016,04-06-2014,27-08-2015,4069.58,3489,0,130.43,0.11286,0.096521,40.606701,f,336.38,15.66,15.66,2,423.42,4,lxidpiddsbxsbosboudacockeimpuepw,25,0
cdc1a135345d0ffea9859a5f9429e065,foosdfpfkusacimwkcsosbicdxkicaua,5806,0,0,26-10-2010,25-10-2016,27-06-2014,29-10-2015,882.02,0,0,16,0.147506,0,45.30837756,f,0,14.68,14.68,1,93.1,5,lxidpiddsbxsbosboudacockeimpuepw,10.39,0
dc35b8ce89fa349247afa1cc2dfad1b2,MISSING,1335,0,0,02-02-2010,02-02-2016,02-02-2010,09-02-2015,201.38,0,0,0,0.146694,0,44.31137796,f,0,37.56,37.56,1,21.05,6,lxidpiddsbxsbosboudacockeimpuepw,15,0
66d0ec1ae6722766c66cb5435279c2cf,foosdfpfkusacimwkcsosbicdxkicaua,16947,0,510,31-01-2011,31-01-2016,31-01-2011,01-02-2015,481.62,286,0,13.38,0.146694,0,44.31137796,f,42.16,32.88,32.88,1,45.59,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
9665400752ccb3e14f08268109eb3dff,foosdfpfkusacimwkcsosbicdxkicaua,59865,0,8895,10-08-2012,10-08-2016,31-10-2013,11-08-2015,8809.63,8895,0,16.99,0.142819,0,44.31137796,f,1287.1,14.7,14.7,1,701.88,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,1
0fc0574e030da230810095b10843087f,foosdfpfkusacimwkcsosbicdxkicaua,9710,0,645,08-12-2011,08-12-2016,24-05-2015,09-12-2015,997.53,645,0,130.31,0.116509,0.101397,40.9390266,f,63.64,25.82,25.82,1,125.94,4,lxidpiddsbxsbosboudacockeimpuepw,24.8,0
24403e91cbc9e4b9a5dfb073b40dcb6b,foosdfpfkusacimwkcsosbicdxkicaua,26152,0,2661,01-03-2009,01-03-2016,27-06-2014,09-03-2015,153.62,181,0,18.75,0.145884,0,44.31137796,f,26.72,30.22,30.22,1,14.47,7,ldkssxwpmemidmecebumciepifcamkci,13.2,0
fc776e9037aafe3d7f4e38b1e187dd97,MISSING,1001492,159816,112397,10-07-2009,17-06-2016,10-07-2009,23-06-2015,1497.46,126,0,131.8,0.115174,0.098837,40.606701,t,14.19,37.08,37.08,2,162.77,7,ldkssxwpmemidmecebumciepifcamkci,29.7,0
2677df984c48b18aaca210df8f7aca54,ewpakwlliwisiwduibdlfmalxowmwpci,17561,0,1554,31-10-2011,30-10-2016,31-10-2011,01-11-2015,2602.01,1554,0,18.32,0.144631,0,44.31137796,f,227.69,10,10,1,223.68,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
c868c3cb352845fd6215bf85116589d0,MISSING,3208,0,548,10-02-2010,10-02-2016,16-12-2015,11-02-2015,482.46,548,0,16.63,0.145541,0,44.31137796,f,80.4,25.92,25.92,1,50.52,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
3e5b4b4a776f2afe1cb2067cdd41cce1,foosdfpfkusacimwkcsosbicdxkicaua,2198,0,196,29-07-2011,29-07-2016,17-06-2015,31-07-2015,217.58,196,0,118.95,0.115182,0.098841,40.606701,f,18.89,23.47,23.47,1,28.15,5,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
a713ba19c912bcf4cbbc9e6de2b7bd34,lmkebamcaaclubfxadlmueccxoimlema,19921,0,0,26-11-2009,26-11-2016,26-11-2009,27-11-2015,1441.95,0,0,20.69,0.146348,0,45.30837756,f,0,16.08,16.08,1,141.16,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
e5c6e21507bdf7bb4b275b081b132894,foosdfpfkusacimwkcsosbicdxkicaua,51478,0,3016,21-03-2012,21-03-2016,14-09-2013,23-03-2015,5628.17,3016,0,145.4,0.118636,0.10175,40.606701,f,312.02,17.74,17.74,1,589.9,4,lxidpiddsbxsbosboudacockeimpuepw,19.8,0
efa6ed82fbf8461a6f2f21af2209fc78,foosdfpfkusacimwkcsosbicdxkicaua,7059,0,0,16-10-2012,16-10-2016,02-05-2014,17-10-2015,1063.08,0,0,0,0.145711,0,44.31137796,f,0,25.56,25.56,1,114.14,3,MISSING,13.856,0
b5193b3b8fe8f0e5103bb0b778e62822,usilxuppasemubllopkaafesmlibmsdf,4118,0,0,19-11-2012,19-11-2016,27-06-2014,21-11-2015,624.31,0,0,37.43,0.147506,0,45.80687796,f,0,18.99,18.99,1,69.23,3,ldkssxwpmemidmecebumciepifcamkci,11.5,0
2b82898f1e56af2ec71422fb055b66aa,MISSING,18187,0,1765,03-11-2009,03-11-2016,03-11-2009,04-11-2015,433.28,254,0,13.76,0.146348,0,46.30537836,f,37.55,30.36,30.36,1,40.73,6,lxidpiddsbxsbosboudacockeimpuepw,15,0
3a328901da5ee4ede4262ed9b0f446bb,usilxuppasemubllopkaafesmlibmsdf,79774,0,9801,26-07-2011,26-07-2016,17-06-2015,27-07-2015,5932.47,5975,0,133.03,0.115182,0.098841,40.606701,f,562.73,9.11,9.11,1,619.68,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,19,0
100f634233404e518820f8ff2c351896,lmkebamcaaclubfxadlmueccxoimlema,6207104,41532,558120,25-02-2011,01-08-2016,31-05-2014,02-08-2015,8204.52,8371,0,599.31,0.113323,0.096984,40.606701,t,767.35,23.7,23.7,2,796.05,5,lxidpiddsbxsbosboudacockeimpuepw,63,0
63c81fc053bc3172d6ff61553788731d,foosdfpfkusacimwkcsosbicdxkicaua,41606,0,2084,27-01-2012,27-01-2017,27-01-2012,28-01-2016,0,0,0,18.47,0.146688,0,44.31137796,f,0,27.72,27.72,1,0,4,lxidpiddsbxsbosboudacockeimpuepw,11.085,0
eecc3978c6e30f08aec6d6c7bfa0e8ae,foosdfpfkusacimwkcsosbicdxkicaua,6490,0,661,05-06-2013,05-06-2016,22-05-2015,14-06-2015,458.55,475,0,130.09,0.115761,0.099419,40.606701,f,46.62,27.44,27.44,1,53.27,3,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
51d60de71d1899605d3ba8dd187bbee4,MISSING,4674,0,321,01-08-2009,01-08-2016,01-08-2009,02-08-2015,481.01,321,0,131.37,0.115174,0.098837,40.606701,f,32.82,29.76,29.76,1,50.62,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,26.4,0
d39f03d0ec9d0bd973928ed30f8f632e,lmkebamcaaclubfxadlmueccxoimlema,5991,45560,1144,13-12-2012,12-12-2016,01-11-2015,14-12-2015,890.8,1144,0,18.27,0.144038,0,45.80687796,t,166.08,23.36,23.36,2,74.86,3,lxidpiddsbxsbosboudacockeimpuepw,15,0
bdc7b10a7c0ffeb85ce722e1196f6658,MISSING,3880,0,0,10-02-2010,10-02-2016,10-02-2010,11-02-2015,310.53,0,0,18.36,0.146694,0,44.31137796,f,0,33.12,33.12,1,33.48,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
c03fa70c8040863e2e171a1b2f32be57,MISSING,148957,18255,11686,10-08-2009,10-08-2016,25-11-2014,11-08-2015,4754.85,4155,0,130.35,0.115174,0.098837,40.606701,t,407.41,13.68,13.68,2,543.82,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,21.91,0
8e371b22a33ba25687ebef5bb72faa32,foosdfpfkusacimwkcsosbicdxkicaua,7127,5716,1433,04-03-2013,04-03-2016,04-03-2013,06-03-2015,546.27,1122,0,95.69,0.120372,0.103487,40.606701,t,117.76,34.56,34.56,2,59.48,3,lxidpiddsbxsbosboudacockeimpuepw,15.242,0
94c2ce561ee6357d407e70b17c43176c,foosdfpfkusacimwkcsosbicdxkicaua,41729,0,3610,11-05-2013,11-05-2016,29-04-2015,14-05-2015,4291.08,3610,0,144.8,0.115182,0.098841,40.606701,f,357.92,22.02,22.02,1,490.21,3,lxidpiddsbxsbosboudacockeimpuepw,20.785,0
ca8e14f8c4a5852377d2fe4de8a5fa55,MISSING,7906,17166,1370,20-08-2009,23-06-2016,23-06-2015,21-08-2014,756.76,684,30,16.86,0.195763,0,45.80687796,t,135.04,30.72,30.72,4,44.49,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
a85d5cff83c992855c198c1efc5690c4,lmkebamcaaclubfxadlmueccxoimlema,44066,0,0,05-01-2012,05-01-2017,14-11-2014,06-01-2016,6449.47,0,0,0,0.143801,0,44.31137796,f,0,31.2,31.2,1,568.26,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0
09d75a3e05788494cccc2ab3d673c355,MISSING,21574,0,1611,12-08-2010,12-12-2016,17-10-2014,14-12-2015,2195.3,1611,0,133.76,0.116509,0.101397,40.606701,f,160.17,1.2,1.2,1,282.94,5,ldkssxwpmemidmecebumciepifcamkci,26.4,0
7361214ac450e48964193c72385c7178,foosdfpfkusacimwkcsosbicdxkicaua,71666,0,5842,20-12-2012,20-12-2016,14-11-2014,21-12-2015,7356.69,5842,0,144.42,0.114658,0.099545,40.606701,f,595.7,27.96,27.96,1,755.08,3,lxidpiddsbxsbosboudacockeimpuepw,28,1
2f52ef4f444bb56552c75ad3cb4385f6,usilxuppasemubllopkaafesmlibmsdf,8280,21515,703,14-07-2011,14-07-2016,21-06-2015,15-07-2015,327.22,271,0,131.76,0.115761,0.099419,40.606701,f,26.5,25.7,25.7,1,41.92,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,19,0
0cd06272ce3e701267ebe2766def23b4,lmkebamcaaclubfxadlmueccxoimlema,137178,0,7912,01-05-2012,01-05-2016,01-05-2012,02-05-2015,12998.3,7912,0,57.34,0.113323,0.096984,40.606701,f,747.57,27.51,27.51,1,846.25,4,lxidpiddsbxsbosboudacockeimpuepw,40,0
4c7466c5f5c5230780500bf60f8aa1f1,MISSING,14611,0,0,12-01-2010,19-03-2016,12-01-2010,20-03-2015,1696.35,0,0,16.78,0.161743,0.083849,44.31137796,f,0,28.45,28.45,1,124.63,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
fda62c7fca8f550919eed3b09637ed74,ewpakwlliwisiwduibdlfmalxowmwpci,2069,0,350,22-06-2010,22-06-2016,22-06-2010,23-06-2015,184.05,204,0,16.26,0.145711,0,44.31137796,f,30.11,16.92,16.92,1,18.72,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
e8cb1e91f5c53638adf3659e92149584,foosdfpfkusacimwkcsosbicdxkicaua,13435,0,2521,20-08-2011,20-08-2016,16-06-2015,21-08-2015,1949.64,2521,0,16.99,0.141666,0,44.31137796,f,361.34,14.7,14.7,1,148.28,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
b28e525de5e0060830978f9a6c9574cd,lmkebamcaaclubfxadlmueccxoimlema,1542613,0,100576,22-06-2012,12-05-2016,19-05-2015,29-03-2015,2785.74,0,0,56.3,0.158949,0.079771,44.44470996,f,0,0.03,0.03,1,12.33,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,1
647939d8dac011b77e67f88ef8b5ed35,lmkebamcaaclubfxadlmueccxoimlema,39031,0,4203,20-10-2010,20-10-2016,27-08-2015,22-10-2015,399.63,481,0,17.16,0.14346,0,46.30537836,f,69.78,21.64,21.64,1,35.68,5,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
3c8a93992b802c6daa789d20a4831d6a,foosdfpfkusacimwkcsosbicdxkicaua,3889,0,335,19-04-2013,19-04-2016,19-04-2013,21-04-2015,391.22,335,0,129.37,0.118646,0.102308,40.606701,f,33.16,45.35,45.35,1,49.13,3,lxidpiddsbxsbosboudacockeimpuepw,20,0
fc57cf42a8443934a56e07da5fb7648a,foosdfpfkusacimwkcsosbicdxkicaua,30124,0,0,19-06-2013,19-06-2016,01-11-2015,23-06-2015,3203.19,0,0,132.07,0.115174,0.098837,40.606701,f,0,22.92,22.92,1,374.33,3,lxidpiddsbxsbosboudacockeimpuepw,25,0
5ba1acc3bd0d6d82fb44a494df3e2ceb,foosdfpfkusacimwkcsosbicdxkicaua,15395,247538,988,05-09-2012,03-10-2016,03-10-2014,04-10-2015,1350.43,0,0,16.67,0.144902,0,44.31137796,t,0,8.48,8.48,2,125.54,3,lxidpiddsbxsbosboudacockeimpuepw,11.3,0
fa8b76dbc6cf2f932b05e6593a7b724e,usilxuppasemubllopkaafesmlibmsdf,6140,0,0,09-01-2013,09-01-2017,17-11-2015,10-01-2016,927.31,0,0,15.44,0.143805,0,44.31137796,f,0,33.12,33.12,1,103.06,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
f5ed37cb875d0ca140113c16fdac2e24,lmkebamcaaclubfxadlmueccxoimlema,798393,0,74556,04-04-2011,04-04-2016,04-04-2011,05-04-2015,1271.7,0,0,10.91,0.164058,0.086163,44.31137796,f,0,24.52,24.52,1,130.73,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
b36e4ee364d2ee7ff5acdeba893e585c,foosdfpfkusacimwkcsosbicdxkicaua,28290,0,3310,20-06-2012,20-06-2016,22-05-2015,23-06-2015,2802.02,3310,0,167.75,0.11634,0.099998,40.606701,f,317.76,45.8,45.8,1,330.71,4,lxidpiddsbxsbosboudacockeimpuepw,50,0
efe322039e59d2f1d0fe9c10969c2199,MISSING,7099,1713,1451,03-06-2009,03-06-2016,03-06-2009,23-06-2015,1057.84,1451,0,17.15,0.144902,0,44.31137796,t,212.99,33.12,33.12,2,99.88,7,ldkssxwpmemidmecebumciepifcamkci,13.2,1
1cac58bc04a00fec12634864fc4ee065,foosdfpfkusacimwkcsosbicdxkicaua,155441,0,10311,03-05-2013,03-05-2016,03-05-2013,04-05-2015,845.92,0,0,19.44,0.144902,0,44.31137796,f,0,24.42,24.42,1,81.38,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,1
a020b85d573fa4fb1c2d11f972fe57e4,sddiedcslfslkckwlfkdpoeeailfpeds,17841,0,0,04-07-2013,05-06-2016,05-06-2014,10-06-2015,1932.59,0,0,1.11,0.164058,0.086163,44.31137796,f,0,25.7,25.7,1,161.37,3,ldkssxwpmemidmecebumciepifcamkci,13.856,0
0b4d2eff71669eb07dc77186bce69d3e,usilxuppasemubllopkaafesmlibmsdf,15008,0,0,30-10-2012,30-10-2016,30-10-2012,01-11-2015,2228.9,0,0,0,0.145789,0,44.31137796,f,0,6.92,6.92,1,205.9,3,ldkssxwpmemidmecebumciepifcamkci,10.392,1
ad91abc730c319fe0eca58a2fa78a87d,MISSING,402863,58846,35878,18-12-2009,18-12-2016,17-11-2014,21-12-2015,4066.13,3598,0,143.13,0.115237,0.100123,40.606701,t,377.34,1.14,1.14,4,479.99,6,ldkssxwpmemidmecebumciepifcamkci,25,0
e3850a17dd817771d9002baa02cc3c17,foosdfpfkusacimwkcsosbicdxkicaua,2528,0,371,28-08-2009,28-08-2016,17-06-2015,29-08-2015,369.85,371,0,16.89,0.141434,0,44.31137796,f,53.17,16.44,16.44,1,30.62,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
74c726d0d956d6620a7c376e60f97a14,foosdfpfkusacimwkcsosbicdxkicaua,25011,0,0,05-02-2010,27-11-2016,27-11-2013,29-11-2015,0,0,0,13.36,0.161155,0.083916,44.31137796,f,0,7.02,7.02,1,0,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
17a488be75f2dd30fd494d4d554ee38e,foosdfpfkusacimwkcsosbicdxkicaua,14174,0,2697,31-01-2013,31-01-2016,31-01-2013,01-02-2015,2094.88,2697,0,18.47,0.144149,0,44.31137796,f,391.86,33.84,33.84,1,193.33,3,lxidpiddsbxsbosboudacockeimpuepw,15,0
46bef0c508e57d68a21e96dfbdc13555,lmkebamcaaclubfxadlmueccxoimlema,1840,0,0,04-02-2010,04-02-2016,04-02-2010,05-02-2015,223.16,0,0,38.41,0.165794,0.087899,44.31137796,f,0,34.68,34.68,1,20.93,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
ab80e973aef2b1e868578484e49bcca0,foosdfpfkusacimwkcsosbicdxkicaua,8109,0,0,21-09-2011,21-11-2016,18-09-2015,22-11-2015,1178.21,0,0,22.48,0.142881,0,45.30837756,f,0,37.56,37.56,1,115.15,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
ca9381bcbe733bb830a7a53fd08e8783,lmkebamcaaclubfxadlmueccxoimlema,13152,0,2475,25-01-2010,25-01-2017,16-11-2015,26-01-2016,795.31,1258,0,30.87,0.162327,0.084427,44.31137796,f,146.82,26.04,26.04,1,92.87,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
c9f2df3f0e53b50033ef4986eda1019c,foosdfpfkusacimwkcsosbicdxkicaua,6580,0,0,17-04-2012,17-04-2016,17-04-2012,19-04-2015,995.84,0,0,19.53,0.146694,0,44.31137796,f,0,27.32,27.32,1,100.5,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
c20b016404e11e52cefdadc10966bc00,foosdfpfkusacimwkcsosbicdxkicaua,176286,137146,24169,19-08-2011,19-08-2016,19-08-2011,20-08-2015,1999.95,2627,0,145.19,0.11691,0.100572,40.606701,t,241.38,25.02,25.02,2,289.29,4,lxidpiddsbxsbosboudacockeimpuepw,40,0
daa6e4c0ce3d7b51319a1b2229ec035c,foosdfpfkusacimwkcsosbicdxkicaua,6013,2801,0,23-09-2010,23-09-2016,23-09-2010,25-09-2015,902.26,0,0,14.71,0.145711,0,44.31137796,t,0,12.92,12.92,4,86.73,5,lxidpiddsbxsbosboudacockeimpuepw,13.3,0
3954d20eaa64f2e1260677db7b251aef,MISSING,11168,0,1601,13-01-2010,10-02-2016,13-01-2010,11-02-2015,1112.1,1601,0,131.76,0.1169,0.100015,40.606701,f,154.6,59.4,59.4,1,116.54,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,29.75,1
4fae40303566c3fb6b528415d205924d,foosdfpfkusacimwkcsosbicdxkicaua,1867,0,1048,07-12-2012,07-12-2016,01-11-2015,08-12-2015,272.68,1048,0,13.74,0.144039,0,46.30537836,f,152.54,20.54,20.54,1,6.1,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
8eb3f9814d76ee4a99eb5ede2493b4cc,foosdfpfkusacimwkcsosbicdxkicaua,11159,0,615,30-08-2012,10-07-2016,10-07-2015,31-08-2014,1386.92,615,30,144,0.161936,0.136336,41.1052014,f,84.08,42.27,42.27,2,83.58,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,0
acf98f4cf0537f6793826a0b691f277b,lmkebamcaaclubfxadlmueccxoimlema,350607,28689,31367,01-10-2010,03-03-2016,03-03-2014,09-03-2015,4545.58,2097,0,141.4,0.11285,0.095965,40.606701,t,199.58,44.88,44.88,3,516.71,5,ldkssxwpmemidmecebumciepifcamkci,30,0
bf2afca62555f975bb0226ace3ff50fc,usilxuppasemubllopkaafesmlibmsdf,3513,0,0,16-07-2012,04-08-2016,04-08-2014,06-08-2015,523.71,0,0,0,0.145884,0,44.31137796,f,0,24.64,24.64,1,52.37,4,lxidpiddsbxsbosboudacockeimpuepw,11.951,0
9a8bf75015f6da97f3f79d22d3f92864,usilxuppasemubllopkaafesmlibmsdf,5991,0,460,17-11-2011,17-11-2016,01-11-2015,18-11-2015,630.27,460,0,131.76,0.11536,0.100243,40.9390266,f,45.9,19.56,19.56,1,75.61,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
565ed21ca3a2f4d0a9ebd2463afc2c7d,MISSING,49343,0,4094,15-07-2004,15-07-2016,15-07-2004,16-07-2015,5176.37,4094,0,132.15,0.115174,0.098837,40.606701,f,416.99,45.54,45.54,1,542.67,12,ldkssxwpmemidmecebumciepifcamkci,59.05,0
44d39c617fdac7e721a3c9ae988b107a,foosdfpfkusacimwkcsosbicdxkicaua,54159,2079,4418,11-03-2010,11-03-2016,11-03-2010,13-03-2015,4606.55,4418,0,140.54,0.1169,0.100015,40.606701,t,458.83,135.23,135.23,2,533.83,6,lxidpiddsbxsbosboudacockeimpuepw,100,0
e2f80153c18bb39ebef8b6fd76caf2da,MISSING,25178,0,2609,01-08-2009,01-08-2016,01-01-2016,02-08-2015,1151.42,506,0,132.33,0.115174,0.098837,40.606701,f,53.51,13.14,13.14,1,132.22,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.01,0
b6f165736054ad4b99842f1e59956e2f,foosdfpfkusacimwkcsosbicdxkicaua,9783,0,222,09-09-2011,01-10-2016,01-10-2014,02-10-2015,1413.02,222,0,9.93,0.140621,0,44.31137796,f,31.63,8.24,8.24,1,102.22,4,lxidpiddsbxsbosboudacockeimpuepw,11,0
6a7126353310158166b45be984a68548,foosdfpfkusacimwkcsosbicdxkicaua,6896,0,760,04-07-2012,04-07-2016,24-05-2015,09-07-2015,698.49,760,0,129.61,0.11691,0.100572,40.606701,f,75.6,27.07,27.07,2,84.54,4,lxidpiddsbxsbosboudacockeimpuepw,20,0
909b96cfb860dbf9945db4ececf5f81f,usilxuppasemubllopkaafesmlibmsdf,135832,0,10974,25-12-2012,25-12-2016,25-12-2012,26-12-2015,440.94,187,0,21.58,0.245347,0.168092,53.28437796,f,37.93,116.76,116.76,1,206.49,3,lxidpiddsbxsbosboudacockeimpuepw,13.164,0
1ac227698fcaf3fc9e3a663ae20f2c8d,foosdfpfkusacimwkcsosbicdxkicaua,26459,0,1653,06-10-2011,06-10-2016,18-09-2015,09-10-2015,1101.91,1653,0,130.8,0.115939,0.100823,40.9390266,f,168.16,20.16,20.16,1,131.04,4,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
34cf6fff561a46bba348a5480e469884,foosdfpfkusacimwkcsosbicdxkicaua,194178,0,11504,07-01-2013,07-01-2017,07-01-2013,08-01-2016,18486.58,11504,0,354.01,0.100092,0.091051,58.99595196,f,1043.9,0.12,0.12,1,1109.1,3,lxidpiddsbxsbosboudacockeimpuepw,80,0
cb30793fb05381e109fe435970274ab6,foosdfpfkusacimwkcsosbicdxkicaua,2097727,0,215595,15-03-2012,15-03-2016,15-03-2012,18-03-2015,4146.72,4595,0,129.97,0.118636,0.10175,40.606701,f,421.38,20.48,20.48,1,607.84,4,lxidpiddsbxsbosboudacockeimpuepw,15.13,0
19fb674c18f6624401706cb5cd034f5e,usilxuppasemubllopkaafesmlibmsdf,36627,0,3431,15-01-2013,06-03-2016,06-03-2014,09-03-2015,3617.88,3431,0,167.53,0.114586,0.097701,40.606701,f,328.17,97.32,97.32,1,420.05,3,lxidpiddsbxsbosboudacockeimpuepw,65,0
397524d4841d743d54b0edaa3ddaf223,MISSING,36543,0,3528,10-02-2010,10-02-2016,10-02-2010,11-02-2015,1980.76,932,0,16.44,0.144142,0,44.31137796,f,135.55,29.76,29.76,1,190.66,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
db22b7a520c85221afc498a49d6f46d9,foosdfpfkusacimwkcsosbicdxkicaua,22789,0,0,06-12-2011,06-12-2016,01-11-2015,07-12-2015,214.67,0,0,16.53,0.144039,0,46.30537836,f,0,20.54,20.54,1,17.41,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0
a63978b733f8d999bf341315a5fd9fd5,MISSING,88854,0,9578,12-12-2003,12-12-2016,16-11-2015,14-12-2015,8331.08,9578,0,132.11,0.110615,0.095499,40.606701,f,869,20.16,20.16,1,773.74,12,ldkssxwpmemidmecebumciepifcamkci,20.16,1
29671600cba9fe1c62dbe53ef72c8694,foosdfpfkusacimwkcsosbicdxkicaua,525,0,0,25-03-2013,10-10-2016,10-10-2014,11-10-2015,99.61,0,0,19.9,0.183037,0,45.80687796,f,0,27.36,27.36,1,28.22,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
b3947c212d6ea4234ee07ce7a872ebf4,usilxuppasemubllopkaafesmlibmsdf,26797,0,0,06-08-2012,06-08-2016,17-06-2015,07-08-2015,3919.27,0,0,15.15,0.141434,0,44.31137796,f,0,15.96,15.96,1,365.19,3,lxidpiddsbxsbosboudacockeimpuepw,15,0
1674482df4eff7ec5d5f7ce52750985c,foosdfpfkusacimwkcsosbicdxkicaua,70626,0,0,15-09-2009,15-09-2016,11-07-2015,16-09-2015,5287.66,0,0,10.95,0.161746,0.084489,44.31137796,f,0,11.42,11.42,1,314.73,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
